year,title,authors_short,all_authors,journal,doi,openalex_id
2011,Emerging Mass Spectrometry-Based Technologies for Analyses of Chromatin Changes: Analysis of Histones and Histone Modifications,"Brinda Shah, Rachel L. Kozlowski, Jun Han et al. (n=4)",Brinda Shah; Rachel L. Kozlowski; Jun Han; Christoph H. Borchers,Methods in molecular biology,https://doi.org/10.1007/978-1-61779-231-1_16,https://openalex.org/W2410277158
2011,Proteogenomic Analysis of Mycobacterium tuberculosis By High Resolution Mass Spectrometry,"Dhanashree Kelkar, Dhirendra Kumar, Praveen Kumar et al. (n=22)",Dhanashree Kelkar; Dhirendra Kumar; Praveen Kumar; Lavanya Balakrishnan; Babylakshmi Muthusamy; Amit Kumar Yadav; Priyanka Shrivastava; Arivusudar Marimuthu; Sridhar Anand; Hema Sundaram; Reena Kingsbury; H.C. Harsha; Bipin G. Nair; Thottethodi Subrahmanya Keshava Prasad; Devendra Singh Chauhan; Kiran Katoch; Vishwa Mohan Katoch; Prahlad Kumar; Raghothama Chaerkady; Srinivasan Ramachandran; Debasis Dash; Akhilesh Pandey,Molecular & Cellular Proteomics,https://doi.org/10.1074/mcp.m111.011627,https://openalex.org/W4365787616
2011,J. Proteome Res.,"J. Cox, Nadin Neuhauser, A. Michalski et al. (n=6)",J. Cox; Nadin Neuhauser; A. Michalski; Richard A. Scheltema; J. Olsen; M. Mann,MPG.PuRe (Max Planck Society),,https://openalex.org/W7139170823
2011,Gas-phase Ion-electron and Ion-photon Reactions for Structural Characterization of Protein Glycosylation.,Wen Zhou,Wen Zhou,Pediatric Pulmonology,,https://openalex.org/W12296326
2011,Is proteomics starting to deliver on biomarkers discovery,Arie Admon,Arie Admon,Pigment Cell & Melanoma Research,https://doi.org/10.1111/j.1755-148x.2011.00930.x,https://openalex.org/W1943298808
2011,Profiling the Trypanosoma cruzi Phosphoproteome,"Fabrício Klerynton Marchini, Lyris Martins Franco de Godoy, ‪Rita de Cássia Pontello Rampazzo et al. (n=8)",Fabrício Klerynton Marchini; Lyris Martins Franco de Godoy; ‪Rita de Cássia Pontello Rampazzo; Daniela Parada Pavoni; Christian Probst; Florian Gnad; Matthias Mann; Marco Aurélio Krieger,PLoS ONE,https://doi.org/10.1371/journal.pone.0025381,https://openalex.org/W2081960629
2011,Evaluation of combined matrix‐assisted laser desorption/ionization time‐of‐flight and matrix‐assisted laser desorption/ionization Fourier transform ion cyclotron resonance mass spectrometry experiments for peptide mass fingerprinting analysis,"David Da Silva, Thierry Wasselin, Vincent Carré et al. (n=7)",David Da Silva; Thierry Wasselin; Vincent Carré; Patrick Chaimbault; Lina Bezdetnaya; Benoı̂t Maunit; Jean‐François Müller,Rapid Communications in Mass Spectrometry,https://doi.org/10.1002/rcm.5057,https://openalex.org/W1955767835
2011,Improving confidence in detection and characterization of protein N‐glycosylation sites and microheterogeneity,"Anoop Mayampurath, Yin Wu, Zaneer M. Segu et al. (n=5)",Anoop Mayampurath; Yin Wu; Zaneer M. Segu; Yehia Mechref; Haixu Tang,Rapid Communications in Mass Spectrometry,https://doi.org/10.1002/rcm.5059,https://openalex.org/W2152325665
2011,Site‐specific proteomic approach for study protein S‐nitrosylation,"Shi‐Jian Ding, Miao Liu",Shi‐Jian Ding; Miao Liu,The FASEB Journal,https://doi.org/10.1096/fasebj.25.1_supplement.959.2,https://openalex.org/W3175380227
2011,Proteomics and biotechnologies: new methods for glycoproteome analysis,Chiara Giangrande,Chiara Giangrande,Università degli Studi di Napoli Federico II,https://doi.org/10.6092/unina/fedoa/8586,https://openalex.org/W1482368940
2012,Protein identification in biomarker discovery studies based on profiling of intact proteins: Why the challenge? Lesson gained from breast cancer tissues,"Pavel Bouchal, Monika Dvořáková, Spiros D. Garbis et al. (n=6)",Pavel Bouchal; Monika Dvořáková; Spiros D. Garbis; Alexander Scherl; Rudolf Nenutil; Bořivoj Vojtěšek,,,https://openalex.org/W2613798500
2012,Nano-LC FTICR Tandem Mass Spectrometry for Top-Down Proteomics: Routine Baseline Unit Mass Resolution of Whole Cell Lysate Proteins up to 72 kDa,"Jeremiah D. Tipton, John C. Tran, Adam D. Catherman et al. (n=10)",Jeremiah D. Tipton; John C. Tran; Adam D. Catherman; Dorothy R. Ahlf; Kenneth R. Durbin; Ji Eun Lee; John F. Kellie; Neil L. Kelleher; Christopher L. Hendrickson; Alan G. Marshall,Analytical Chemistry,https://doi.org/10.1021/ac202651v,https://openalex.org/W2028089076
2012,Defining Intact Protein Primary Structures from Saliva: A Step toward the Human Proteome Project,"Frédéric Halgand, Vlad Zabrouskov, Sara Bassilian et al. (n=8)",Frédéric Halgand; Vlad Zabrouskov; Sara Bassilian; Puneet Souda; Joseph A. Loo; Kym F. Faull; David T. Wong; Julian P. Whitelegge,Analytical Chemistry,https://doi.org/10.1021/ac203337s,https://openalex.org/W2032175277
2012,Top-Down FTICR MS for the Identification of Fluorescent Labeling Efficiency and Specificity of the Cu-Protein Azurin,"Simone Nicolardi, Alessio Andreoni, Leandro C. Tabares et al. (n=7)",Simone Nicolardi; Alessio Andreoni; Leandro C. Tabares; Yuri E. M. van der Burgt; Gerard W. Canters; André M. Deelder; Paul J. Hensbergen,Analytical Chemistry,https://doi.org/10.1021/ac203370f,https://openalex.org/W1990655084
2012,Deamidation of Collagen,"Pilar Perez Hurtado, Peter B. O’Connor",Pilar Perez Hurtado; Peter B. O’Connor,Analytical Chemistry,https://doi.org/10.1021/ac202980z,https://openalex.org/W1993549465
2012,Purification and High-Resolution Top-Down Mass Spectrometric Characterization of Human Salivary α-Amylase,"Ying Peng, Xin Chen, Takuya Sato et al. (n=6)",Ying Peng; Xin Chen; Takuya Sato; Scott A. Rankin; Ryohei Tsuji; Ying Ge,Analytical Chemistry,https://doi.org/10.1021/ac300083y,https://openalex.org/W2090730632
2012,"A High-Throughput, Multiplexed Kinase Assay Using a Benchtop Orbitrap Mass Spectrometer To Investigate the Effect of Kinase Inhibitors on Kinase Signaling Pathways","Ryan C. Kunz, Fiona E. McAllister, A. John Rush et al. (n=4)",Ryan C. Kunz; Fiona E. McAllister; A. John Rush; Steven P. Gygi,Analytical Chemistry,https://doi.org/10.1021/ac301116z,https://openalex.org/W2054296456
2012,Characterization of Modified RNA by Top‐Down Mass Spectrometry,"Monika Taucher, Kathrin Breuker",Monika Taucher; Kathrin Breuker,Angewandte Chemie,https://doi.org/10.1002/ange.201206232,https://openalex.org/W4243587630
2012,Exploring an Orbitrap Analyzer for the Characterization of Intact Antibodies by Native Mass Spectrometry,"Sara Rosati, Rebecca Rose, Natalie Thompson et al. (n=8)",Sara Rosati; Rebecca Rose; Natalie Thompson; Esther van Duijn; Eugen Damoc; Eduard Denisov; Alexander Makarov; Albert J. R. Heck,Angewandte Chemie International Edition,https://doi.org/10.1002/anie.201206745,https://openalex.org/W2096488752
2012,"UV Radiation Induces Genome‐Mediated, Site‐Specific Cleavage in Viral Proteins","Krista R. Wigginton, Laure Menin, Thérèse Sigstam et al. (n=9)",Krista R. Wigginton; Laure Menin; Thérèse Sigstam; Greg Gannon; Michele Cascella; Hisham Ben Hamidane; Yury O. Tsybin; Patrice Waridel; Tamar Kohn,ChemBioChem,https://doi.org/10.1002/cbic.201100601,https://openalex.org/W2135988091
2012,Applications in analysis of post-translational modification of proteins by fourier transform-ion cyclotron resonance mass spectrometry,Fang Xiang,Fang Xiang,Chemical Reagents,,https://openalex.org/W2366940514
2012,Metal-oxide enrichment and gas-phase characterization of sulfopeptides using Fourier transform ion cyclotron resonance mass spectrometry,Katherine E. Hersberger,Katherine E. Hersberger,Deep Blue (University of Michigan),,https://openalex.org/W102867900
2012,Effects of Protein Modification on Bottom-up Quantitative Proteomic Analyses.,"Josh Aldrich, David L. Stenoien, Ljiljana Paa-Toli et al. (n=4)",Josh Aldrich; David L. Stenoien; Ljiljana Paa-Toli; Shawna Hengel,Europe PMC (PubMed Central),,https://openalex.org/W2335865822
2012,"Orbitrap mass spectrometry with resolving powers above 1,000,000","Eduard Denisov, Eugen Damoc, Oliver Lange et al. (n=4)",Eduard Denisov; Eugen Damoc; Oliver Lange; Alexander Makarov,International Journal of Mass Spectrometry,https://doi.org/10.1016/j.ijms.2012.06.009,https://openalex.org/W2066007559
2012,Top–down mass spectrometry reveals new sequence variants of the major bovine seminal plasma protein PDC‐109,"Mikko Laitaoja, Rajeshwer S. Sankhala, Musti J. Swamy et al. (n=4)",Mikko Laitaoja; Rajeshwer S. Sankhala; Musti J. Swamy; Janne Jänis,Journal of Mass Spectrometry,https://doi.org/10.1002/jms.3032,https://openalex.org/W1903833115
2012,Evaluation of the Compact High-Field Orbitrap for Top-Down Proteomics of Human Cells,"Dorothy R. Ahlf, Philip D. Compton, John C. Tran et al. (n=6)",Dorothy R. Ahlf; Philip D. Compton; John C. Tran; Bryan P. Early; Paul M. Thomas; Neil L. Kelleher,Journal of Proteome Research,https://doi.org/10.1021/pr3004216,https://openalex.org/W1964946814
2012,Delicate Analysis of Post-Translational Modifications on Dishevelled 3,"Chaochao Wu, Wei Wei, Chen Li et al. (n=6)",Chaochao Wu; Wei Wei; Chen Li; Qingrun Li; Quanhu Sheng; Rong Zeng,Journal of Proteome Research,https://doi.org/10.1021/pr300314d,https://openalex.org/W2324609151
2012,Characterization and stability of transthyretin isoforms in cerebrospinal fluid examined by immunoprecipitation and high-resolution mass spectrometry of intact protein,"Keld Poulsen, Justyna M.C. Bahl, Julia T. Tanassi et al. (n=5)",Keld Poulsen; Justyna M.C. Bahl; Julia T. Tanassi; Anja Hviid Simonsen; Niels H. H. Heegaard,Methods,https://doi.org/10.1016/j.ymeth.2011.12.009,https://openalex.org/W2087585555
2012,Advancing Cell Biology Through Proteomics in Space and Time (PROSPECTS),"Angus I. Lamond, Mathias Uhlén, Stevan Horning et al. (n=14)",Angus I. Lamond; Mathias Uhlén; Stevan Horning; Alexander Makarov; Carol V. Robinson; Luís Serrano; F. Ulrich Hartl; Wolfgang Baumeister; Anne Katrin Werenskiold; Jens Andersen; Ole Vorm; Michal Linial; Ruedi Aebersold; Matthias Mann,Molecular & Cellular Proteomics,https://doi.org/10.1074/mcp.o112.017731,https://openalex.org/W2116160897
2012,High-sensitivity Orbitrap mass analysis of intact macromolecular assemblies,"Rebecca Rose, Eugen Damoc, Eduard Denisov et al. (n=5)",Rebecca Rose; Eugen Damoc; Eduard Denisov; Alexander Makarov; Albert J. R. Heck,Nature Methods,https://doi.org/10.1038/nmeth.2208,https://openalex.org/W2156577106
2012,Spinning up mass spectrometry for whole protein complexes,"Philip D. Compton, Neil L. Kelleher",Philip D. Compton; Neil L. Kelleher,Nature Methods,https://doi.org/10.1038/nmeth.2216,https://openalex.org/W2086365915
2012,Mass spectrometry approaches for the discovery and full primary structure analysis of peptides secreted by the amphibian skin,Geisa Paulino Caprini Evaristo,Geisa Paulino Caprini Evaristo,Research Repository (Delft University of Technology),https://doi.org/10.4233/uuid:472be563-e6df-42b3-af4f-2dfecde615fc,https://openalex.org/W2137295967
2012,High-resolution mass-spectrometry analysis of peptides and proteins,"Е. Н. Николаев, Igor Popov, А. С. Кононихин et al. (n=5)",Е. Н. Николаев; Igor Popov; А. С. Кононихин; Maria I. Indeykina; Evgenii Kukaev,Russian Chemical Reviews,https://doi.org/10.1070/rc2012v081n11abeh004321,https://openalex.org/W2064173100
2012,Oxidation of SNAP25‐Syntaxin complex reduce its stability and prevents refolding,"Nozomi Ogawa, Tomonori Baba, Ryan M. Taylor et al. (n=5)",Nozomi Ogawa; Tomonori Baba; Ryan M. Taylor; John T. Prince; Dixon J. Woodbury,The FASEB Journal,https://doi.org/10.1096/fasebj.26.1_supplement.692.6,https://openalex.org/W3174322727
2012,Quantitative proteomic analysis of proteins and post‐translational modifications during the metaphase to anaphase transition after altered O‐GlcNAcylation,"Stephen A. Whelan, Ee Phie Tan, Catherine E. Costello et al. (n=5)",Stephen A. Whelan; Ee Phie Tan; Catherine E. Costello; Mark E. McComb; Chad Slawson,The FASEB Journal,https://doi.org/10.1096/fasebj.26.1_supplement.978.5,https://openalex.org/W3174648455
2012,Diet-induced perturbation of the rat liver mitochondrial acetylome studied by quantitative (iTRAQ) LC-MS/MS,"Ileana R. León, Veit Schwämmle, James C. Williamson et al. (n=8)",Ileana R. León; Veit Schwämmle; James C. Williamson; Giuseppe Palmisano; Steffen Bak; Richard R. Sprenger; Adelina Rogowska-Wrzesińska; Ole N. Jensen,University of Southern Denmark Research Portal (University of Southern Denmark),,https://openalex.org/W2613092421
2012,Studies of protein post-translational modifications using high resolution tandem mass spectrometry,Huilin Li,Huilin Li,Warwick Research Archive Portal (University of Warwick),,https://openalex.org/W1522079685
2013,Development of Top-Down Mass Spectrometry Approaches for the Analysis of Type IV Pili,Joseph Gault,Joseph Gault,,,https://openalex.org/W850008100
2013,MALDI MS,,,,https://doi.org/10.1002/9783527335961,https://openalex.org/W1520098629
2013,Determination of phosphoserine/threonine by nano ultra-performance liquid chromatography–tandem mass spectrometry coupled with microscale labeling,"Rongchun Chen, Lea‐Yea Chuang, Wei‐Lung Tseng et al. (n=5)",Rongchun Chen; Lea‐Yea Chuang; Wei‐Lung Tseng; Yu‐Chang Tyan; Chi‐Yu Lu,Analytical Biochemistry,https://doi.org/10.1016/j.ab.2013.08.022,https://openalex.org/W2095192073
2013,Analyzing Protein Micro-Heterogeneity in Chicken Ovalbumin by High-Resolution Native Mass Spectrometry Exposes Qualitatively and Semi-Quantitatively 59 Proteoforms,"Yang Yang, Arjan Barendregt, Johannis P. Kamerling et al. (n=4)",Yang Yang; Arjan Barendregt; Johannis P. Kamerling; Albert J. R. Heck,Analytical Chemistry,https://doi.org/10.1021/ac403057y,https://openalex.org/W2008406923
2013,Isobaric Protein-Level Labeling Strategy for Serum Glycoprotein Quantification Analysis by Liquid Chromatography–Tandem Mass Spectrometry,"Song Nie, Andy Lo, Jianhui Zhu et al. (n=6)",Song Nie; Andy Lo; Jianhui Zhu; Jing Wu; Mack T. Ruffin; David M. Lubman,Analytical Chemistry,https://doi.org/10.1021/ac400838s,https://openalex.org/W2065169042
2013,PROTEIN TYROSINE NITRATION UNDER PHYSIOLOGICAL CONDITIONS IN CELLULAR AND ANIMAL MODELS,Elisa Maffioli,Elisa Maffioli,Archivio Istituzionale della Ricerca (Universita Degli Studi Di Milano),https://doi.org/10.13130/maffioli-elisa-margherita_phd2013-02-19,https://openalex.org/W2215435909
2013,PROTEOMIC APPROACHES IN DRUGS AND BIOMARKERS DISCOVERY,A. Pancotti,A. Pancotti,Archivio Istituzionale della Ricerca (Universita Degli Studi Di Milano),https://doi.org/10.13130/pancotti-andrea_phd2013-02-22,https://openalex.org/W2346264571
2013,Top-Down Mass Spectrometry Imaging of Intact Proteins by LAESI FT-ICR MS,"András Kiss, Donald F. Smith, Brent R. Reschke et al. (n=5)",András Kiss; Donald F. Smith; Brent R. Reschke; Matthew J. Powell; Ron M. A. Heeren,arXiv (Cornell University),https://doi.org/10.48550/arxiv.1309.0988,https://openalex.org/W2244640969
2013,Quantitative Research of Histone H3 Acetylation Levels of Human Hepatocellular Carcinoma Cells,"Wenyan Wang, Lingjia Xu, Jilie Kong et al. (n=5)",Wenyan Wang; Lingjia Xu; Jilie Kong; Huizhi Fan; Pengyuan Yang,Bioanalysis,https://doi.org/10.4155/bio.12.324,https://openalex.org/W2101717059
2013,Redox regulation of tumour suppressor protein p53: identification of the sites of hydrogen peroxide oxidation and glutathionylation,"Jenna Scotcher, David J. Clarke, C. Logan Mackay et al. (n=6)",Jenna Scotcher; David J. Clarke; C. Logan Mackay; Ted R. Hupp; Peter J. Sadler; Pat R. R. Langridge‐Smith,Chemical Science,https://doi.org/10.1039/c2sc21702c,https://openalex.org/W2044296975
2013,Development and Application of Novel Electron Transfer Dissociation-based Technologies for Proteomics,Christian K. Frese,Christian K. Frese,Data Archiving and Networked Services (DANS),,https://openalex.org/W1511737916
2013,"Hydrogen/Deuterium Exchange, Supercharging and Top-down FT-ICR Mass Spectrometry of Biomolecules Method Development, Optimization and Applications",,,DigiNole (Florida State University),,https://openalex.org/W7112731007
2013,Analysis of Intact Proteins in Complex Mixtures,Avantika Dhabaria,Avantika Dhabaria,Digital Repository at the University of Maryland (University of Maryland College Park),,https://openalex.org/W96051848
2013,Proteomics and phosphoproteomics applied to cell signaling and cancer,Rochelle C. J. D’Souza,Rochelle C. J. D’Souza,Electronic Theses of LMU Munich (Ludwig-Maximilians-Universität München),https://doi.org/10.5282/edoc.16358,https://openalex.org/W1712320763
2013,Comparison of Proteome Discoverer and PEAKS Studio for Phosphoproteome Analysis,"Melinda Wojtkiewicz, Jayme Wiederin, Paweł Ciborowski et al. (n=4)",Melinda Wojtkiewicz; Jayme Wiederin; Paweł Ciborowski; Paweł Olszowy,Europe PMC (PubMed Central),,https://openalex.org/W200402047
2013,Intact protein mass spectrometry and top-down proteomics,Julian P. Whitelegge,Julian P. Whitelegge,Expert Review of Proteomics,https://doi.org/10.1586/epr.13.10,https://openalex.org/W1989999351
2013,Large volume injection of aqueous peptide samples on a monolithic silica based zwitterionic-hydrophilic interaction liquid chromatography system for characterization of posttranslational modifications,"Helle Malerød, Magnus Røgeberg, Nobuo Tanaka et al. (n=5)",Helle Malerød; Magnus Røgeberg; Nobuo Tanaka; Tyge Greibrokk; Elsa Lundanes,Journal of Chromatography A,https://doi.org/10.1016/j.chroma.2013.07.083,https://openalex.org/W1983012109
2013,Accurate Identification of Deamidated Peptides in Global Proteomics Using a Quadrupole Orbitrap Mass Spectrometer,"Angelito I. Nepomuceno, Radiance J. Gibson, Shan M. Randall et al. (n=4)",Angelito I. Nepomuceno; Radiance J. Gibson; Shan M. Randall; David C. Muddiman,Journal of Proteome Research,https://doi.org/10.1021/pr400848n,https://openalex.org/W2315156401
2013,Optimized Fragmentation Conditions for iTRAQ-labeled Phosphopeptides,"Dennis Linke, Chien‐Wen Hung, Liam Cassidy et al. (n=4)",Dennis Linke; Chien‐Wen Hung; Liam Cassidy; Andreas Tholey,Journal of Proteome Research,https://doi.org/10.1021/pr400113n,https://openalex.org/W2318224244
2013,An enzyme assisted RP-RPLC approach for in-depth analysis of human liver phosphoproteome,"Yangyang Bian, Chunxia Song, Kai Cheng et al. (n=10)",Yangyang Bian; Chunxia Song; Kai Cheng; Mingming Dong; Fangjun Wang; Junfeng Huang; Deguang Sun; Liming Wang; Mingliang Ye; Hanfa Zou,Journal of Proteomics,https://doi.org/10.1016/j.jprot.2013.11.014,https://openalex.org/W2103214923
2013,The proteomic profile of Stichodactyla duerdeni secretion reveals the presence of a novel O-linked glycopeptide,"Juliana S. Cassoli, Thiago Verano‐Braga, Joacir Stolarz Oliveira et al. (n=11)",Juliana S. Cassoli; Thiago Verano‐Braga; Joacir Stolarz Oliveira; Gabriela Montandon; Camila Takeno Cologna; Steve Peigneur; Adriano M.C. Pimenta; Frank Kjeldsen; Peter Roepstorff; Jan Tytgat; Maria Elena de Lima,Journal of Proteomics,https://doi.org/10.1016/j.jprot.2013.05.022,https://openalex.org/W1989597945
2013,Complete Protein Characterization Using Top-Down Mass Spectrometry and Ultraviolet Photodissociation,"Jared Shaw, Wenzong Li, Dustin D. Holden et al. (n=10)",Jared Shaw; Wenzong Li; Dustin D. Holden; Yan Zhang; Jens Griep‐Raming; Ryan T. Fellers; Bryan P. Early; Paul M. Thomas; Neil L. Kelleher; Jennifer S. Brodbelt,Journal of the American Chemical Society,https://doi.org/10.1021/ja4029654,https://openalex.org/W1969050666
2013,Multipurpose Dissociation Cell for Enhanced ETD of Intact Protein Species,"Christopher M. Rose, Jason D. Russell, Aaron R. Ledvina et al. (n=9)",Christopher M. Rose; Jason D. Russell; Aaron R. Ledvina; Graeme C. McAlister; Michael S. Westphall; Jens Griep‐Raming; Jae C. Schwartz; Joshua J. Coon; John E. P. Syka,Journal of the American Society for Mass Spectrometry,https://doi.org/10.1007/s13361-013-0622-0,https://openalex.org/W2051627828
